"","tic","year","assets.total","cash","shares.outstanding.common","co.stock","financing.net.cash.flow","gross.profit.loss","invested.capital","total.inventories","liabilities.total","net.income.loss","volatility.assumption","risk.free.rate","retained.earnings","retained.earnings.restatement","revenue.total","working.capital","deffered.long.asset.tax","net.deferred.tax.asset","eps","trade.volume","stock.price.trend","price.close.monthly","settlement","was.litigated","quality.rating","market.cap","settlement.dollars","mpl","earnings"
"446","VRTC",2011,0.0377248841011611,0.00608465872599373,15.92,-1.83885107676191,0.0547619285339435,0.230000099842563,-1.44693184504131,0.00243386349039749,1.48465672914247,-0.401587475915586,185.13,1.8,-7.30564691034314,0,0.35899486483363,-1.45382779159743,0,0,-0.06,14.0625292170711,0.0273857142857143,0.154850271429562,0,FALSE,2,0.902279560706551,0,0.176852865887106,0.387471067671281
"447","VRTC",2012,0.365721950273223,0.0389600703040203,15.92,-1.83885107676191,0.333674150507012,0.225591374824892,-2.69201518036166,0.00188516469213001,3.05773713063488,-0.531616443180664,0,0,-11.8495168664986,0,0.368863891426773,-2.69264356859237,0,0,-0.05,13.5567955269376,-0.010315,0.0999606091934381,0,FALSE,2,0.464597101754411,0,0.103190647628397,0.500197031645164
"448","LOJN",2010,1.56767329169844,0.663785204141657,18.297,-1.69826912614072,-0.0713143886895708,0.950324469695943,0.553365819066055,0.10902232030796,1.12707238846467,-0.23462997831619,56.73,2.61,0.184617623056179,0,1.87943662571805,0.626423334438189,0.00129452790396237,0.00129452790396237,-1.06,16.2680091092855,1.79332535885167,4.26412639635981,0,FALSE,2,4.35697444108014,0,0.420561022858656,0.248585501805223
"449","LOJN",2011,1.46708305653504,0.637306846527322,18.101,-1.70925824771631,0.0177796350577166,0.940292367561422,0.61354503822997,0.0850855026444374,0.994915000897584,0.0183444754494419,54.65,2.19,0.199683915756521,0,1.80775883643517,0.627691722586362,0.00159182292213492,0.0040437437134879,0.08,16.8829282215882,-3.88733333333333,4.3035253206303,0,FALSE,2,4.35540171418409,0,0.903290452294583,0.0185894107829446
"450","LOJN",2012,1.83756947406862,0.876022053645145,18.188,-1.70374859190534,0.0379852335164291,1.28843316039495,0.794426815441368,0.128414246956585,1.29229117651859,-0.151129668992988,55.71,1.16,0.124898764974761,0,2.38922972352411,0.79381385960864,0.00261407634545905,0.00261407634545905,-0.48,16.0842362363259,-0.75225,3.04975385873693,0,FALSE,2,4.01582292127203,0,0.24665925017029,0.157389750856416
"451","LOJN",2013,1.341342338945,0.494378077192748,18.741,-1.67664666212755,-0.10466291344377,1.19672171892138,0.649355240121006,0.111696088102892,0.784732259164063,0.0489539871328341,55.1,1.33,0.166616680550937,0,2.16725344930005,0.549298669640793,0,0,0.18,15.998299102044,1.06107142857143,3.45197175345313,0,FALSE,2,4.16965922770593,0,0.307381260437604,0.0521441114979981
"452","PLXS",2010,1.01842294445262,0.148570310548714,40.403,-0.738144546490681,0.00178053282228331,0.192475913786135,0.603235207118973,0.388647064573125,0.503950771194871,0.0706633178978243,50.5,3.31,0.357079701411394,0,1.58905687972317,0.413146754231511,0.00930281045046693,0.0242660736497884,2.24,18.1984813218079,-1.95581339712919,31.3599598475355,0,FALSE,3,7.14443595474533,0,0.062366578485364,0.0714286628838281
"453","PLXS",2011,1.27405471421558,0.236452014867168,34.544,-0.727738625329564,-0.0360908513896803,0.255653785424415,0.809806668024754,0.445188865456143,0.728226733310478,0.0871712137153571,49.5,1.6,0.53027104060673,0,2.17911626692372,0.540955510872549,0.0121787334748421,0.0275608547441895,2.34,18.3189845619716,-1.71947619047619,29.6409215694044,0,FALSE,3,6.93138976580216,0,0.0580102135640428,0.0789449138590673
"454","PLXS",2012,1.32218532224433,0.279440244895099,35.097,-0.715392789507265,-0.0101506573423099,0.252688554117457,0.853696478338768,0.429734946781902,0.712805992892681,0.0582965649548309,50.5,0.83,0.575648650873939,0,2.1658353632912,0.578999654116442,0.00407021548227854,0.00616588352298112,1.78,17.9211166537437,-9.67997,30.3460175180293,0,FALSE,3,6.97078094711284,0,0.318986502734631,0.0586567907615047
"455","PLXS",2013,1.35989054873021,0.321132914670366,33.6,-0.709276562489829,-0.0539641194096594,0.246732167669206,0.899033136399533,0.379518582437867,0.702998008218896,0.0772704793642803,48,1.64,0.656993990951651,0,2.09291412986393,0.570795872838078,0.00235778338181042,0.00403829113880598,2.4,17.7101903352932,15.7385714285714,31.6833096410328,0,FALSE,3,6.97031609945086,0,0.496746444954367,0.0757496621152161
"457","NWK",2010,0.701458670383608,0.0185782040348435,30.389,-1.19402247347277,-0.00444244338137788,0.212318968038256,0.569166473929325,0.0365755939173514,0.401829207337494,-0.206408791596246,73.46,1.82,-1.63989736376005,0,0.472084173250415,0.509248430159999,0.00795872365497733,0.00926947991768069,-0.88,16.786233027378,0.226387559808613,4.19254874422552,0,FALSE,2,4.84738954200354,0,0.0539975975521861,0.209896188139027
"458","NWK",2011,0.664179761551035,0.0820661032160642,30.55,-1.18744350237473,-0.00489041154441096,0.221401186391374,0.490457113014782,0.0368030241042898,0.58157821181551,-0.406261122532417,81.32,1.05,-2.8927795684172,0,0.596749196533573,0.42675087601046,0.00641345942198907,0.00975702546573476,-1.12,17.1057804012574,-3.61128571428571,2.75096585089205,0,FALSE,2,4.4313167541395,0,1.31273374880851,0.407129735775098
"460","SOTK",2010,0.558603212109847,0.118489458268419,14.442,-1.93794197940614,0.12179646808945,0.357297784493488,0.446938859216746,0.131506411819285,0.254850841952622,0.0417949751849413,45,0.87,-0.311492180376659,0,0.697567986504223,0.233742268626894,0,0,0.04,14.6776859118531,-0.127057416267943,0.984090484775839,0,FALSE,0,2.65410319794441,0,0.129111517928033,0.0406466687960217
"461","SOTK",2011,0.537327465230134,0.143544328124361,14.455,-1.93102153656156,0.00833373468968449,0.360504890419753,0.44911460007946,0.145075014087773,0.208059906878518,0.0811830481335251,30,0.94,-0.169792757793232,0,0.68330955248141,0.263958290579395,0.00487551825382902,0.00487551825382902,0.1,14.9210842265701,0.186238095238095,1.2202802109853,0,FALSE,0,2.87012088897629,0,0.15261912269127,0.0819483911152308
"462","SOTK",2012,0.72126627796642,0.154420675659919,14.503,-1.93102153656156,-0.00763749864160339,0.378215297314401,0.634787517305765,0.145510260578048,0.244559071086342,0.0105015606322047,88.5,0.36,-0.227692928252801,0,0.75913554206437,0.372328058778165,0.00716015497650318,0.00716015497650318,0.01,14.8194201489401,-0.55098,0.866686915609181,0,FALSE,0,2.53127804482894,0,0.635731300515509,0.0115381919582473
"463","SOTK",2013,0.885178301345143,0.292555094585081,14.709,-1.9173226922034,-0.0400995999075466,0.445893068046444,0.721792798335839,0.151618126061265,0.297262045364296,0.0438108495603895,53.92,0.7,-0.215252479864889,0,0.930437443452984,0.430233404877131,0.00814664557941128,0.00814664557941128,0.03,15.1602461949119,0.421466666666667,0.751070213544401,0,FALSE,0,2.4022034131503,0,0.561154814910991,0.0399430032758535
"464","NDCP",2010,5.13785828604685,0.318274407100247,1.659,-6.21460809842219,10.0483777098792,10.0483777098792,-53.6519714826131,0.090935544885785,69.6111596100684,-13.094718463553,0,0,-794.412920122217,0,41.3302051505893,-46.8318056161792,0,0,-0.09,9.2881343994162,-0.0142714285714286,0.0132571428571429,0,FALSE,0,-3.81700377703699,0,1.07650862068966,6.78879310344827
"465","CPSH",2010,0.549396795566201,0.0933524099901856,12.676,-2.06356819252355,-0.0119085159721257,0.246661609092204,0.448433290585135,0.0789068623544331,0.110024332351162,0.0367610710443881,84,2.45,-1.27975125775231,0,1.1078544185025,0.296729152331533,0.0385732365184073,0.0569537720406013,0.06,13.1949184301169,0.530406698564593,1.52365963393332,0,FALSE,0,2.96082553683554,0,0.348113638211542,0.0393788735119998
"466","CPSH",2011,0.445948795727748,0.0449332561073838,12.866,-2.04794287462046,-0.00421003362827502,0.145856024859958,0.354154324187883,0.123546781240968,0.0996636932749591,-0.0018099209990715,82,2.45,-0.974327689130601,0,0.779328374534984,0.216442943823747,0.0469792537585082,0.0582715869483673,0.0489786059351277,13.8896184586894,-0.539623809523809,1.97539825494236,0,FALSE,0,3.23535819908574,0,0.273172160688961,0.0247942944226995
"467","CPSH",2012,0.476854112428696,0.0141457350966866,12.872,-2.04794287462046,0.0138692712185755,0.0451096894451342,0.350556197444924,0.113211958086511,0.12979979077318,-0.0701296704141922,0,0,-1.21114217269188,0,0.647478402536287,0.156432477697886,0.112060025261048,0.128417471382624,-0.12,13.412434094771,-0.1835,1.68603592272843,0,FALSE,0,3.07743457552463,0,0.108835166277508,0.0711728607809316
"468","CPSH",2013,0.545601993492708,0.0769426150607759,13.067,-2.02495335639577,-0.024782280853439,0.292489686278137,0.434179683331495,0.106965417754764,0.111422310161213,0.047311627083838,53,1.62,-1.23999562578531,0,1.04839822914766,0.254924450280928,0.0894806860063893,0.121266654927104,0.07,13.7205139289977,1.0947619047619,1.56254794223702,0,FALSE,0,3.0164077531964,0,0.700626121714124,0.0447986254423559
"469","FKWL",2010,0.943914347171813,0.587126023938845,13.781,-4.26869794936688,-0.00430128955266553,0.523372164382811,0.57713828379113,0.00721741806294725,0.37275412682676,0.174165775276575,0,0,0.326934457608959,0,3.71434578675858,0.378477029028188,0.0473870882920779,0.0609470858648878,0.35,15.6739135188242,0.988803827751196,1.99068523540406,0,FALSE,0,3.31176975075723,0,0.496715306953334,0.175818855625841
"470","FKWL",2011,0.937272857237417,0.440426342000852,11.813,-4.26869794936688,-0.0805005358332249,0.623452608442481,0.735672526892073,0.036256262526043,0.201600330345345,0.176279111704162,0,0,0.523873910937798,0,1.80366181298007,0.565054820887164,0.056575280241173,0.0651061655414184,0.37,15.5991882910947,-0.918476190476191,2.18307358151637,0,FALSE,0,3.24993440357006,0,0.420726171693312,0.169485812632571
"471","FKWL",2012,1.56790466145516,0.463370901642439,11.883,-4.26869794936688,0.0284841015023858,0.309241903357508,0.929447546950907,0.0859442579009811,0.638457114504254,-0.0063461987803243,186,0.22,0.660103063832492,0,1.1938233007917,0.65213341885255,0.0729566883040383,0.075662431970068,-0.01,14.9624938753578,0.4685,1.71060580664028,0,FALSE,0,3.01195638797169,0,0.273879580077048,0.00584588217880571
"472","FKWL",2013,1.34706971041232,0.606704842370938,10.374,-4.26869794936688,-0.138662097997538,0.51445732247828,0.960456050433448,0.015297035139829,0.386613659978873,0.0101786355493159,0,0,0.788233536939023,0,1.90485893851483,0.636833603596913,0.0849189022971497,0.0873617748289856,0.02,14.4200385242021,-0.403333333333333,1.65730423638147,0,FALSE,0,2.844495004268,0,0.243367104529923,0.0120677903072689
"473","WGNR",2010,4.61918936953383,0.127604968232757,12.647,-2.07147337203066,0.580574985336051,2.05493715076128,-0.0729171247044326,1.7373057363291,4.69210649423826,-1.27770688970722,0,0,-11.1944358495101,0,4.9279823446079,-1.79475559215683,0,0,-0.18,15.0859534542432,-0.0610105263157895,0.143138637048814,0,FALSE,2,0.593478404375696,0,0.426233807822154,1.25752210382313
"474","WGNR",2011,7.17647681495017,0.468909123392763,13.147,-2.03255795578099,0.394041280161986,4.17092695051462,-1.46484845900218,1.5072078966196,8.64132527395235,-1.44416129179368,100,0.75,-21.4072776480003,0,8.97527525888964,-4.37582841619885,0,0,-0.11,14.8083792946626,-0.081702380952381,0.0772132098609501,0,FALSE,2,0.0150088713135132,0,1.05813993615231,1.42462669532965
"475","APH",2010,0.506137031140878,0.0662800968840807,175.551,-1.73727128394399,0.00815708696611178,0.15893898871622,0.396045534114061,0.0692143089892406,0.210873824580186,0.0625642180345285,33,2.2,0.274229161955983,0,0.44793978682877,0.168525938503217,0,0.00693984455763991,2.86,19.5365524220913,9.53708133971292,45.1967096128827,0,FALSE,4,8.97895388699427,0,0.211012735692479,0.0632789427481862
"476","APH",2011,0.544877922972183,0.0631371842442284,163.122,-1.81400507817537,-0.0185271180427087,0.167083230190926,0.436568784118333,0.079657487928856,0.277075582748976,0.0642532387721008,28,1.7,0.242999575863308,0,0.482923229450677,0.188622653562846,0,0.00514586327672845,3.09,19.6945478453591,-9.1122380952381,50.0128955008569,0,FALSE,4,9.00677926929546,0,0.18219777127445,0.0617840652706672
"477","APH",2012,0.565443276229052,0.0748996757110233,159.858,-1.83258146374831,-0.00141852407469498,0.158829486602834,0.438912641750086,0.0795472827145409,0.300669968235568,0.0602056354010542,30,0.8,0.226928724941093,0,0.465331514265952,0.197145031790693,0,0.00446958678564471,3.44,19.1274496067099,12.3045,57.699154522918,0,FALSE,4,9.12952844159687,0,0.213252691512363,0.0596195911091494
"478","APH",2013,0.506877601637208,0.0728787739745569,158.206,-1.84516024595517,0.00892365143027606,0.130442813670814,0.354312162875596,0.0651380781138028,0.270198392674071,0.0522383975539552,28,0.9,0.194714815456226,0,0.379225314001423,0.127186337091902,0,0.000950144654033574,4,18.8781129580527,18.9885714285714,76.9166366855875,0,FALSE,4,9.40662017621771,0,0.246872097465612,0.0520043539650703
"480","NOIZ",2010,1.47513874617581,0.03719298652704,4.556,-2.91877123241786,0.0513712525319787,0.639020439659211,0.761782256934367,0.698828758933565,0.729581617592164,0.0757838302658345,68,2.4,0.278572972913937,0,1.76214878583212,0.479664717519195,0,0.0142781129486355,0.33,14.1604355406861,1.24734545454545,4.39654481671075,0,FALSE,0,2.99726400909462,0,0.283710392261769,0.0750589414545961
"481","NOIZ",2011,1.20390297540677,0.0348916080461145,4.576,-2.91877123241786,-0.158986848798223,0.652884278445148,0.761101191148266,0.526061222361546,0.442801784258507,0.138955727259497,68,1.39,0.366137959345049,0,1.87160702669764,0.539048880432387,0,0.0247131926300951,0.75,14.7458947094028,3.6218430952381,5.3675218489199,0,FALSE,0,3.20119157543524,0,0.674770070282419,0.139729286831114
"483","DELL",2010,1.45347646304121,0.523905231490255,1918,3.51749783735832,0.0179618195515598,0.467798080270498,0.486211769496311,0.0489902038502711,1.16104147218709,0.0992230493047381,37,2.2,0.929081706070514,0,2.31560614570989,0.359161079418821,0.00282418546408173,0.0238361253168498,1.36,22.5892791104323,-0.717090909090908,13.8458444146846,0,FALSE,3,10.187023400794,0,0.0517910564075368,0.0982244173246388
"484","DELL",2011,1.66181352204893,0.516907482258589,1761,3.5234150143864,0.0215315923522384,0.552134212207485,0.571090969425747,0.0523922975087395,1.32906272654648,0.130309047649942,36,1.9,1.05139101304041,0,2.31626944349357,0.277895612213378,0,0.0166058207915877,1.9,22.517524067003,1.40064166666667,15.2173948059171,0,FALSE,3,10.1960762771536,0,0.0920421454874813,0.124857114127131
"485","DELL",2012,2.0803901562699,0.550029951076071,1738,3.52929738428947,-0.05295061188655,0.586263923507529,0.697679012650633,0.0604774757249686,1.61210544734596,0.103800703632146,37,1,1.32468427472542,0,2.49174201720674,0.198192827466268,0,0.0136971417524712,1.36,22.3062636657266,-5.790525,13.1481489418333,0,FALSE,3,10.0367712896612,0,0.440406100175542,0.103436613474381
"486","IIVI",2010,0.474931112800351,0.100799260466247,30.879,4.93670884392796,0.00282636550415882,0.145226105756445,0.386531842820987,0.0759516912981234,0.0915568866403328,0.0359962700739303,49,3.22,0.279642226578693,0,0.32200505057632,0.200696211443381,0.00282636550415882,0.00199030624640831,1.28,17.2232209505164,15.9222727272727,34.7062524880011,0,FALSE,3,6.97699619890772,0,0.458772457002596,0.0368809626001116
"487","IIVI",2011,0.296508596365108,0.0684734824872744,62.683,5.07007332984487,0.00877519793631242,0.107820766331912,0.246525153217482,0.0579225370725686,0.0568555309123059,0.0378798640372864,47,1.96,0.179352786013654,0,0.230352840011268,0.139536825783465,1.37441755293606e-06,0.00065788786867206,1.33,18.0377349519503,-30.0047619047619,34.8219259927239,0,FALSE,3,7.68833752413932,0,0.861662904890196,0.0381943261920063
"488","IIVI",2012,0.579099783438867,0.110612299714891,62.833,5.17215872825293,-0.0121346965035811,0.186999246970276,0.495220046347003,0.112795135218068,0.0943463636559161,0.049432248537217,59,1.05,0.367966392375444,0,0.438231072123045,0.267747766780076,0.000118855106256367,0.00397467869129051,0.96,18.0007647377645,-3.377,19.4161161673535,0,FALSE,3,7.10658386464592,0,0.173927677960546,0.0494434619017245
"489","IIVI",2013,0.797326577030173,0.171162672879243,62.212,5.26932100610644,0.0791777241208879,0.224233965690474,0.692415331059343,0.130941987736684,0.210171402277731,0.0469025949912529,49,0.98,0.460116736780937,-0.00344387424305521,0.51542364026402,0.338489178148158,0.00248852451334142,0.00857045627091065,0.81,18.0957002535534,-1.68095238095238,17.4142109636327,0,FALSE,3,6.98783450211469,0,0.0965276224379518,0.0465137353447468
"490","EKCS",2010,1.88848268920741,0.0532323979508128,10.159,-4.60517018598809,-0.16476694603823,0.84601489600399,0.973075560160394,0.594111584272465,0.915407129047013,0.121357192947389,169,3.07,-3.18063577756107,0,1.43030383541648,0.410649927049128,0.138467606574436,0.124842647575121,0.02,14.2170165055963,0.167435406698565,0.310657820630298,0,FALSE,2,1.14929678437336,0,0.538970518620303,0.0643795155693223
"491","EKCS",2011,2.03438840665369,0.00270839080383717,10.43,-4.50986000618377,0.0630668144322084,0.83882732324557,1.42538738876231,0.75215881752278,0.609001017891387,0.205063875147672,0,0,-3.73641857037937,0,1.53178845605591,0.696056436586153,0.152830623930812,0.201968571371858,0.04,14.9697060760761,-0.180462380952381,0.247800627090619,0,FALSE,2,0.94955548985442,0,0.728256352984883,0.161420091908695
"492","EKCS",2012,4.3642518400269,0.000876179851440856,11.867,-4.42284862919414,0.472260939926621,0.351348120427783,2.08793658598356,1.71818868867552,2.27631525404334,-1.34230753240739,186.3,0.9,-9.93412715563642,0,1.94161455079294,0.438089925720428,0.445099364531955,0.571269263139438,-0.15,14.0907652291556,-0.0955,0.0961757973821246,0,FALSE,2,0.132183899254941,0,0.992973311368145,1.55964394455729
"493","EKCS",2013,2.99053975794549,0.000690018402848522,15.867,-4.13516655674236,0.315338410101774,0.225636017731467,1.2855042845068,1.27101389804698,2.00933358909489,-0.842512469878045,0,0,-8.76806384499617,0,0.677598071597248,0.692088458057067,0.468522495534146,0.583755568809849,-0.1,14.0947576558304,0.010152380952381,0.0913365292760888,0,FALSE,2,0.371037010951532,0,0.111153566189194,1.09485219979975
"494","DDD",2010,0.540097142905575,0.0966096177700207,23.34,-3.77226106305299,0.00269272569810682,0.210803432750157,0.365170852742105,0.0615912503339303,0.195761934254008,0.0506108270981345,0,0,-0.137008263258044,0,0.413526101733853,0.109868899161467,0,-0.00325920689684399,0.85,16.5993535872433,19.1176555023923,16.5637155124306,0,FALSE,3,5.95738311734175,0,1.15418883450667,0.0513169885924507
"495","DDD",2011,0.344032500080215,0.13310272588605,50.651,-2.97592964625781,0.156030844506048,0.0810178874380543,0.292409865157795,0.0187876072944228,0.154701452050655,0.0263203358133313,0,0,-0.0145579248706655,0,0.171225599636229,0.150369965956473,0.00237418048909072,0.00227906465103012,0.71,18.5660135489132,-14.718119047619,26.5686266982922,0,FALSE,3,7.20469004609593,0,0.553966120069169,0.0267232479895409
"496","DDD",2012,0.350182741090173,0.0805665014031803,59.5,-2.81341071676004,0.0574431571800782,0.0936636818422462,0.293768769932677,0.0216175587465658,0.101889416235697,0.020129348521043,0,0,0.0104810526337965,0,0.182799668871934,0.109734181217473,5.53103487776791e-05,-0.00887446792350649,0.72,19.5008194621369,30.81,32.5132523564346,0,FALSE,3,7.56762408358717,0,0.947613596518668,0.0221448162769698
"497","DDD",2013,0.200841011139302,0.0560372354554206,103.218,-2.26336437984076,0.0546432379686087,0.0489991946007446,0.174246941761959,0.0137475227216468,0.0300137537632972,0.00806890382556653,0,0,0.0121244852278153,0,0.0939210380222155,0.0761757427179831,0.000100250737896716,-0.00239632192647643,0.45,20.8030264980793,20.74,52.9587274464983,0,FALSE,3,8.60635613920481,0,0.391625724408741,0.00849718302719063
"498","NTP",2010,2.01786532202858,1.02091594657947,44.8,-0.802962046567152,0,0.335854295623498,1.49571279007653,0.130074827027611,0.522152531952052,0.0671726496791359,51.23,1.25,0.209239715044106,0,2.39227025466639,0.994805186511602,0.0377046000431402,0.0332147847940283,0.33,17.1714887569065,1.43911483253589,4.98648421259011,0,FALSE,0,5.40893923424545,0,0.288603106152897,0.0661788919669696
"499","NTP",2011,1.75050695623709,0.453207540876994,44.804,-0.802962046567152,-0.0342687770972807,0.167783542725823,1.23218453224042,0.121824144985044,0.518322423996668,0.00193122781320464,50.99,0.75,0.132711680795328,0,2.30338879755639,0.568132804723382,0.031370023270728,0.0380815179483006,0.01,16.9634407344887,-1.05916666666667,5.83634669306666,0,FALSE,0,5.56640245598571,0,0.181477681564893,0.00171340061272912
"500","NTP",2012,1.77343479373692,0.440088108643188,44.804,-0.802962046567152,-0.011607387297619,0.363721370546986,1.01154630133985,0.155131351060516,0.761888492397067,0.186590911684834,40.01,0.345,0.208397631851703,0,3.20066943282362,0.505672774512655,0.0151121881222904,0.0125414432055466,1.49,18.3944369278677,8.6665,8.00488591496858,0,FALSE,0,5.88234951577501,0,1.0826512822368,0.186136319221465
"501","NTP",2013,1.16223851757115,0.161510625252592,45.273,-0.791863153499103,-0.0772844808597298,0.189035155665542,0.854226586964054,0.0716803745735846,0.308011930607097,0.000698162570044096,52.36,0.52,0.167385063847003,0,2.01185300028461,0.701145628297921,0,0,0.01,18.8774497873915,-6.23857142857143,9.39638090904138,0,FALSE,0,6.05303543376878,0,0.663933432346123,0.00106423952975106
"502","VSTI",2010,1.23688513185152,0.395886866878721,101.608,0.0158733491562902,0.0518853166864574,1.05709205644717,0.985821017042691,0.158886903845708,0.251064114808829,0.128287870928054,0,0,-7.40401568554696,0,1.46400217742044,0.613120994983559,0,0,0.01,14.5631492381967,0.0229633971291866,0.051783365445894,0,FALSE,0,1.66043596052377,0,0.443451230553564,0.193112207248262
"505","BNSO",2010,3.48030318850254,0.862736078316213,5.247,-4.07454193492592,-0.0191470925463188,0.627705517310151,1.88710552954427,0.773542538871278,1.59319765895827,-0.248912203102144,0,0,-1.35513547496571,0,4.52940430093626,1.0932989843948,0,-0.00303162298650047,-0.29,13.2971449128805,0.478484449760766,1.19444826905868,0,FALSE,3,1.83534086393952,0,0.400590349666502,0.242789920260459
"506","BNSO",2011,2.46030208553325,0.320068650112104,5.247,-4.07454193492592,0,0.438581129715656,1.19765568545597,0.435926280262172,1.26264640007728,-0.0957869682817244,0,0,-0.960205950336311,0,2.83346772471505,0.309449252298165,0,-0.000212387956278768,-0.17,13.9575577133371,-0.448478333333334,1.79468835789655,0,FALSE,3,2.24248787480096,0,0.249892039116456,0.0947239665605492
"507","BNSO",2012,4.55791598573071,0.361971427691035,5.247,-4.07454193492592,0.25828694724286,0.919044446630581,1.77893664509624,0.917532031194546,2.77897934063447,-0.126706804307818,0,0,-1.63576131715159,0,5.10625060437316,0.0490694785913566,0,0,-0.14,13.5955120557941,0.0427649999999999,1.13412348574417,0,FALSE,3,1.78351657803591,0,0.0377075340891465,0.123443347889174
"508","PRST",2010,0.747358310394833,0.0386556642383667,36.942,-0.99695863494161,-0.0783972138827092,0.426316754171702,0.456424551239952,0.270478276806416,0.290933759154882,-0.0985928262194885,77.02,1.92,-0.685453561182371,0,1.19333237473625,0.207079275026756,0,0,-0.29,16.970873639405,-0.805179425837321,2.91663082500388,0,FALSE,2,4.67977823821294,0,0.276064909872935,0.099429793278556
"509","PRST",2011,1.2496442420845,0.0454477923975843,37.395,-0.983499481567605,0.064546963129456,0.690971123328691,0.701961648941971,0.448177166620998,0.547682593142531,-0.222459694335241,79.62,2.01,-1.54207456284044,0,2.14807496127298,0.264417010357272,0,0,-0.33,16.8983384549591,-1.67920476190476,1.49395106037492,0,FALSE,2,4.02296133437121,0,1.12400252353873,0.220890769954127
"511","PUGE",2013,0.000274596986720518,0.000274596986720518,42.5,-3.10109278921182,0.0035501467568867,0,0.000117684422880222,0,0.00360898896832681,-0.00333439198160629,0,0,-0.00374628746168707,0,0,0.000117684422880222,0,0,-0.01,15.6140218489246,0.552757142857143,1.19961900762281,0,FALSE,0,3.93150808866489,0,0.460777246229615,0.00833597995401573
"512","CGNX",2010,0.600496880398508,0.0374003907677895,41.065,-2.50103603171788,0.0227851430428228,0.251091645538942,0.533145087934621,0.0255887924907953,0.067351792463887,0.0691405410871816,44,3.3,0.417459910913463,0,0.327438996255745,0.25296262253094,0.0175214010298156,0.0246200747225123,1.54,17.804542584859,12.6659688995215,21.6186892226449,0,FALSE,3,6.78871435956549,0,0.585880520741948,0.0712346610906872
"513","CGNX",2011,0.455100036203654,0.028339949564487,42.223,-2.47693848013882,0.00728450426566373,0.188732922392938,0.41129111382752,0.0208985093788666,0.0438089223761343,0.0519666151253481,43,2.9,0.310322559296952,0,0.239430662260249,0.171990611690458,0.0118401085772004,0.0169572608487714,1.67,18.1634647513617,5.53685714285714,31.8427825022041,0,FALSE,3,7.20377584356967,0,0.173881071557546,0.0524451655531172
"514","CGNX",2012,0.392129652586124,0.0282161154082415,43.055,-2.45340798272863,-0.0282104921788643,0.159725956049461,0.357565536014293,0.0163585990615274,0.0345641165718316,0.0425478526809218,44,2,0.254264313142145,0,0.20261057768975,0.118395844930334,0.00977629667388738,0.0137556686631498,1.59,17.7472920524596,-3.858135,37.1734711974312,0,FALSE,3,7.37807373516804,0,0.103787321326791,0.0427724382142143
"515","CGNX",2013,0.196344163862082,0.0112445025229153,86.831,-1.74869997976761,-0.00344660989150868,0.0777155475520886,0.178143640107653,0.00710845998975951,0.0182005237544294,0.0203545857720315,42,2,0.119598857190514,0,0.0979055215978841,0.0749824395798447,0.00340483447863199,0.00551048128263524,0.85,18.0306644608477,-3.77525714285714,41.6276020166523,0,FALSE,3,8.19272715802057,0,0.0906911991074318,0.0204191440011359
"518","RKUS",2012,0.208075338620589,0.113822387383667,74.166,-2.60369018577797,0.0889307267897396,0.122639854950244,0.145246295555465,0.0162482725186481,0.0628290430651239,0.0270540009417163,69.1,0.98,-0.0201334878317832,0,0.183170024733227,0.120399008165202,0.00786259035695729,0.0155895011104029,0.43,17.0099508521937,5.8555,15.80075,0,FALSE,0,7.06636323139451,0,0.370583674825562,0.0272138980744585
"519","RKUS",2013,0.211455701502581,0.0681518361728911,80.691,-2.5133061243097,0.0091653550629742,0.135486883616645,0.15219521539852,0.0125041843104181,0.0592604861040609,0.00133568102050023,67.4,1.87,-0.0162812722269696,0,0.196407825053066,0.119781992467275,0.0114357888155406,0.0165582636515674,0.02,19.4337612405051,-9.51142857142857,16.5990215211943,0,FALSE,0,7.19997079401189,0,0.573011400659009,0.00120489029877232
"520","DGII",2010,1.10463446905171,0.210789405940484,25.082,-1.24827306322252,0.0107747013931064,0.423465625949807,0.995360625314941,0.109857266508055,0.109273843736769,0.0369956240997559,44,2.13,0.339543777387985,0,0.755338014557907,0.505239982183279,0.00132408004830801,0.00879271907079536,0.36,16.9334650217543,1.07672248803828,9.63548485880379,0,FALSE,3,5.48760308065942,0,0.111745543043897,0.0373618977431191
"521","DGII",2011,0.938720828709894,0.1808168858105,25.629,-1.23443201181064,0.0153392131752415,0.382785948099124,0.862077668074213,0.0793115687047518,0.0766431606356809,0.0364351778353064,42.5,1.86,0.304902820888596,0,0.675070869122077,0.472007329670054,0.0124691038766622,0.0179580225813186,0.44,17.2267195557303,-0.349928571428572,11.8002070702943,0,FALSE,3,5.71184160248527,0,0.0296544432944298,0.0372874812601933
"522","DGII",2012,1.1104647298603,0.228265814971694,25.912,-1.22758266996507,0.00875613814028458,0.409776656057143,1.02624894342841,0.092581668307163,0.0842157864318932,0.0288524413406608,41,1.09,0.365848198420423,0,0.722004401443682,0.588707259118562,0.0189823678419843,0.0293753089578651,0.3,17.0301649651736,-1.989515,10.1855950510293,0,FALSE,3,5.57568065409539,0,0.195326339799751,0.0294533602108681
